Audit Log Report - Effective Date[09/07/2026]
"Report generated on - Sep 7, 2026 10:44:32 AM"
Report generated by - Kiran Yadav

Id,Operation,Activity,Level,Level Details,Date,User,Description,Field,Old Setting,New Setting,Effective From,Package generated or not
443452594,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:10 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8615 has been updated.,Display Order,826,145,"Sep 7, 2026",N/A
443452599,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:16 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4002 has been updated.,Display Order,678,72,"Sep 7, 2026",N/A
443452611,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:25 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7461 has been updated.,Display Order,749,93,"Sep 7, 2026",N/A
443452621,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:31 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5723 has been updated.,Display Order,678,72,"Sep 7, 2026",N/A
443452621,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:31 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5723 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443452659,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:49 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2703 has been updated.,Display Order,554,190,"Sep 7, 2026",N/A
443452663,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:52 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8653 has been updated.,Display Order,160,831,"Sep 7, 2026",N/A
443452670,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:54 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4003 has been updated.,Display Order,950,60,"Sep 7, 2026",N/A
443452673,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:23:57 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3193 has been updated.,Display Order,317,830,"Sep 7, 2026",N/A
443452688,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:07 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5724 has been updated.,Display Order,22,700,"Sep 7, 2026",N/A
443452688,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:07 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5724 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443452699,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:12 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7462 has been updated.,Display Order,751,120,"Sep 7, 2026",N/A
443452717,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:18 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 647 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443452728,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:24 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2708 has been updated.,Display Order,553,190,"Sep 7, 2026",N/A
443452751,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:36 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8660 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443452754,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:37 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 224 has been updated.,Display Order,273,930,"Sep 7, 2026",N/A
443452755,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:38 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4013 has been updated.,Display Order,163,963,"Sep 7, 2026",N/A
443452762,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:43 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5728 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443452793,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:58 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2710 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443452796,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:59 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1697 has been updated.,Display Order,13,701,"Sep 7, 2026",N/A
443452796,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:24:59 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1697 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443452799,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:03 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3030 has been updated.,Display Order,163,832,"Sep 7, 2026",N/A
443452803,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:05 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7469 has been updated.,Display Order,751,20,"Sep 7, 2026",N/A
443452810,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:07 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 648 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443452824,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:14 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4014 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443452825,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:17 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5769 has been updated.,Display Order,673,59,"Sep 7, 2026",N/A
443452844,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:29 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2712 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443452865,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:38 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 228 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443452865,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:38 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 228 has been updated.,Display Order,62,700,"Sep 7, 2026",N/A
443452896,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:52 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5787 has been updated.,Display Order,863,575,"Sep 7, 2026",N/A
443452899,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:52 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3031 has been updated.,Display Order,162,832,"Sep 7, 2026",N/A
443452902,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:25:57 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 650 has been updated.,Display Order,163,963,"Sep 7, 2026",N/A
443452930,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:26:11 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1698 has been updated.,Display Order,13,701,"Sep 7, 2026",N/A
443452930,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:26:11 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1698 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443452972,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:26:27 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5790 has been updated.,Display Order,553,950,"Sep 7, 2026",N/A
443452993,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:26:39 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 651 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443453035,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:01 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4015 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443453037,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:02 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 229 has been updated.,Display Order,950,862,"Sep 7, 2026",N/A
443453041,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:03 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7473 has been updated.,Display Order,863,560,"Sep 7, 2026",N/A
443453062,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:13 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 652 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443453063,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:14 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1851 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453063,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:14 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1851 has been updated.,Display Order,23,701,"Sep 7, 2026",N/A
443453064,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:14 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2717 has been updated.,Display Order,162,960,"Sep 7, 2026",N/A
443453075,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:18 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8666 has been updated.,Display Order,751,104,"Sep 7, 2026",N/A
443453127,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:43 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 2828 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453127,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:43 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 2828 has been updated.,Display Order,62,840,"Sep 7, 2026",N/A
443453137,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:51 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2720 has been updated.,Display Order,160,960,"Sep 7, 2026",N/A
443453139,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:51 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 653 has been updated.,Display Order,160,960,"Sep 7, 2026",N/A
443453141,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:27:51 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4016 has been updated.,Display Order,160,960,"Sep 7, 2026",N/A
443453160,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:03 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2100 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453160,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:03 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2100 has been updated.,Display Order,23,701,"Sep 7, 2026",N/A
443453179,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:16 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8678 has been updated.,Display Order,272,930,"Sep 7, 2026",N/A
443453202,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:23 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 230 has been updated.,Display Order,863,862,"Sep 7, 2026",N/A
443453217,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:27 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3276 has been updated.,Display Order,42,840,"Sep 7, 2026",N/A
443453217,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:27 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3276 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453220,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:28 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2721 has been updated.,Display Order,74,872,"Sep 7, 2026",N/A
443453220,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:28 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2721 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453246,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:47 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1523 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453246,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:47 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1523 has been updated.,Display Order,64,702,"Sep 7, 2026",N/A
443453260,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:52 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2127 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453260,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:28:52 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2127 has been updated.,Display Order,53,701,"Sep 7, 2026",N/A
443453284,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:03 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8683 has been updated.,Display Order,673,55,"Sep 7, 2026",N/A
443453285,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:04 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2725 has been updated.,Display Order,73,871,"Sep 7, 2026",N/A
443453285,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:04 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2725 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453304,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:13 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3284 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453304,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:13 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3284 has been updated.,Display Order,42,840,"Sep 7, 2026",N/A
443453308,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:18 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 231 has been updated.,Display Order,34,842,"Sep 7, 2026",N/A
443453308,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:18 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 231 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453324,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:25 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7476 has been updated.,Display Order,554,93,"Sep 7, 2026",N/A
443453363,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:47 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8684 has been updated.,Display Order,180,865,"Sep 7, 2026",N/A
443453364,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:49 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2147 has been updated.,Display Order,23,701,"Sep 7, 2026",N/A
443453364,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:49 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2147 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453368,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:53 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 233 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453368,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:29:53 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 233 has been updated.,Display Order,64,702,"Sep 7, 2026",N/A
443453399,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:07 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 656 has been updated.,Display Order,252,920,"Sep 7, 2026",N/A
443453410,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:13 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7477 has been updated.,Display Order,161,846,"Sep 7, 2026",N/A
443453434,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:33 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5799 has been updated.,Display Order,751,100,"Sep 7, 2026",N/A
443453446,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:35 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8705 has been updated.,Display Order,677,77,"Sep 7, 2026",N/A
443453448,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:36 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 234 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453448,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:36 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 234 has been updated.,Display Order,63,701,"Sep 7, 2026",N/A
443453475,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:48 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 657 has been updated.,Display Order,251,920,"Sep 7, 2026",N/A
443453477,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:30:49 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5799 has been updated.,Display Order,100,110,"Sep 7, 2026",N/A
443453504,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:06 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2088 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453504,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:06 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2088 has been updated.,Display Order,24,702,"Sep 7, 2026",N/A
443453507,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:09 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3316 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453507,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:09 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3316 has been updated.,Display Order,32,840,"Sep 7, 2026",N/A
443453534,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:20 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4020 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443453535,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:21 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5810 has been updated.,Display Order,750,93,"Sep 7, 2026",N/A
443453545,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:24 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8711 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443453552,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:28 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1525 has been updated.,Display Order,679,74,"Sep 7, 2026",N/A
443453565,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:37 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 236 has been updated.,Display Order,553,93,"Sep 7, 2026",N/A
443453575,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:41 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2731 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453575,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:41 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2731 has been updated.,Display Order,23,701,"Sep 7, 2026",N/A
443453601,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:31:53 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5813 has been updated.,Display Order,750,93,"Sep 7, 2026",N/A
443453624,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:04 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3317 has been updated.,Display Order,32,840,"Sep 7, 2026",N/A
443453624,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:04 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3317 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453627,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:07 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1541 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453627,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:07 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1541 has been updated.,Display Order,63,701,"Sep 7, 2026",N/A
443453636,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:13 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 671 has been updated.,Display Order,870,556,"Sep 7, 2026",N/A
443453643,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:15 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2143 has been updated.,Display Order,24,702,"Sep 7, 2026",N/A
443453643,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:15 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2143 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453646,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:16 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4021 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443453647,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:18 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2739 has been updated.,Display Order,163,963,"Sep 7, 2026",N/A
443453695,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:29 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7482 has been updated.,Display Order,743,93,"Sep 7, 2026",N/A
443453703,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:33 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5857 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443453730,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:37 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1554 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443453745,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:49 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 241 has been updated.,Display Order,62,700,"Sep 7, 2026",N/A
443453745,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:49 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 241 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453748,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:51 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4024 has been updated.,Display Order,675,74,"Sep 7, 2026",N/A
443453760,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:32:57 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 674 has been updated.,Display Order,751,93,"Sep 7, 2026",N/A
443453779,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:07 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1555 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453779,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:07 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1555 has been updated.,Display Order,62,700,"Sep 7, 2026",N/A
443453787,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:10 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3320 has been updated.,Display Order,7,840,"Sep 7, 2026",N/A
443453787,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:10 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3320 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453841,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:35 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4040 has been updated.,Display Order,751,104,"Sep 7, 2026",N/A
443453846,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:36 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2742 has been updated.,Display Order,64,842,"Sep 7, 2026",N/A
443453846,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:36 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2742 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453849,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:37 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1561 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443453853,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:39 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8715 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443453854,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:33:40 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5860 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443453895,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:01 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 246 has been updated.,Display Order,728,100,"Sep 7, 2026",N/A
443453904,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:07 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 675 has been updated.,Display Order,751,93,"Sep 7, 2026",N/A
443453910,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:08 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1573 has been updated.,Display Order,111,601,"Sep 7, 2026",N/A
443453924,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:11 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 8716 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443453925,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:12 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 4045 has been updated.,Display Order,673,55,"Sep 7, 2026",N/A
443453945,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:19 AM ",eq449200 - Kiran Yadav,Current Setting for Menu Item 5870 has been updated.,Display Order,751,60,"Sep 7, 2026",N/A
443453948,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:22 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3141 has been updated.,Display Order,8,841,"Sep 7, 2026",N/A
443453948,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:22 AM ",eq961852 - Tanishq Gupta,Current Setting for Menu Item 3141 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443453957,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 8:34:28 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2743 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
